,0,1,2,3
661,gabizinha,@gabturquetti,2017-06-04T04:14:23.000Z,joga fora as tralhas que resolve! kkk
662,gabizinha,@gabturquetti,2017-06-04T04:13:46.000Z,"com tf pra entregar na sexta feira e eu to como? isso mesmo, vendo netflix"
663,gabizinha,@gabturquetti,2017-06-02T12:08:18.000Z,"@motorola
 seus carregadores são uma bosta, não tenho nem três meses de celular e essa porra já estragou"
664,gabizinha,@gabturquetti,2017-05-31T14:51:32.000Z,aquele do victor b ave maria kkk mas pelo menos ele voltou <3
665,wandLinha,@wandLinha,2017-05-31T14:06:34.000Z,"eu só notei porque fui fazer umas transferência e cadê minha grana???wandLinha
@wandLinha
 · 31 de mai de 2017
tô bem mal
sacaram um dinheiro da minha conta, véi"
666,gabizinha,@gabturquetti,2017-05-31T14:49:55.000Z,como assim amiga?????/
667,gabizinha,@gabturquetti,2017-05-30T14:38:41.000Z,"Entrego meu tf daqui 10 dias! Tchau pra vocês, até breve"
668,wandLinha,@wandLinha,2017-05-27T02:31:07.000Z,"Em resposta a 
@gabturquettilembra que eu te falei no dia que a gente saiu pra comer hambúrguer no seu aniversário? pois é"
669,gabizinha,@gabturquetti,2017-05-27T02:38:37.000Z,Lembrooooo
670,wandLinha,@wandLinha,2017-05-26T11:41:01.000Z,parece que finalmente estou terminando o kit presente de niver tbm fofo de casa nova da gabx
671,gabizinha,@gabturquetti,2017-05-27T01:33:40.000Z,agora que eu viiiiiiiii que historia é essa menineeeeee :O
672,wandLinha,@wandLinha,2017-05-26T11:45:06.000Z,"tá sendo ruim demais basicamente comer fora
não sei como a sociedade consegue viver assim, é horrível"
673,gabizinha,@gabturquetti,2017-05-27T01:30:24.000Z,"já acostumei, mas é pessimo :/"
674,gabizinha,@gabturquetti,2017-05-26T11:03:37.000Z,Os ratinhos estão prontos  me manda um wpp 981513321 p combinarmos! 
675,gabizinha,@gabturquetti,2017-05-25T01:43:58.000Z,Tá!!! Ebaaaa
676,gabizinha,@gabturquetti,2017-05-25T01:42:24.000Z,Posso deixar na sua casa na sexta!
677,gabizinha,@gabturquetti,2017-05-25T01:42:17.000Z,Vc vai querer quantos ratinhos? Amanhã eu vou comprar uma cordinha melhor pra fazer a varinha! Ah! Eu não vou descer pro plano amanha
678,gabizinha,@gabturquetti,2017-05-24T11:10:10.000Z,Tô querendo fazer conjuntinhos de 4 ratinhos por 10! Qq vc acha?
679,gabizinha,@gabturquetti,2017-05-24T01:50:01.000Z,Quais vc vai querer e quantos? Kk tô fazendo ratinho com essa estampa de coração tb!
680,gabizinha,@gabturquetti,2017-05-23T17:35:35.000Z,Mas casando e tendo filho? Poxa. acho too much kkkk
681,gabizinha,@gabturquetti,2017-05-23T17:35:03.000Z,Sim!!! Formando graças a deus! Inclusive formo esse semestre kkkkkkkk
682,gabizinha,@gabturquetti,2017-05-23T17:33:36.000Z,Na quinta eu vou pra unb!!
683,gabizinha,@gabturquetti,2017-05-23T17:33:28.000Z,Hoje eu to!!! Mas não trouxe os ratinhos! Vou fazer mais hj e te mando pra vc escolher as estampas que vc vai querer
684,gabizinha,@gabturquetti,2017-05-22T12:21:07.000Z,"@tomiloveyou
 só pra avisar que hj eu termino de fazer os ratinhos e vou postar la no desapega bsb!! eles estão lindos e reforçados <3"
685,gabizinha,@gabturquetti,2017-05-22T12:18:30.000Z,"um deles inclusive, apresentei seminário e disse pra ela ""tira esse artigo da disciplina, ele não prestaaaaaaaaaa!"""
686,gabizinha,@gabturquetti,2017-05-22T12:17:54.000Z,"senhorita Chatack passa uns artigos tão ruins pra ler, que eu não sei nem por qual eu começo"
687,gabizinha,@gabturquetti,2017-05-22T12:15:57.000Z,que porra é essa que ta todo mundo casando gente
688,gabizinha,@gabturquetti,2017-05-18T13:07:16.000Z,Mínima não vei kkkk minima é a minha organizaçao!! Kkkk vc é um exemplo rafinha
689,kaly uchis da asa norte,@a_forasteira,2017-05-17T20:07:41.000Z,"Em resposta a 
@gabturquetti
 e 
@tomiloveyouNao desmerecendo a gabs kakakak"
690,gabizinha,@gabturquetti,2017-05-24T01:50:01.000Z,Quais vc vai querer e quantos? Kk tô fazendo ratinho com essa estampa de coração tb!
691,gabizinha,@gabturquetti,2017-05-23T17:35:35.000Z,Mas casando e tendo filho? Poxa. acho too much kkkk
692,gabizinha,@gabturquetti,2017-05-23T17:35:03.000Z,Sim!!! Formando graças a deus! Inclusive formo esse semestre kkkkkkkk
693,gabizinha,@gabturquetti,2017-05-23T17:33:36.000Z,Na quinta eu vou pra unb!!
694,gabizinha,@gabturquetti,2017-05-23T17:33:28.000Z,Hoje eu to!!! Mas não trouxe os ratinhos! Vou fazer mais hj e te mando pra vc escolher as estampas que vc vai querer
695,gabizinha,@gabturquetti,2017-05-22T12:21:07.000Z,"@tomiloveyou
 só pra avisar que hj eu termino de fazer os ratinhos e vou postar la no desapega bsb!! eles estão lindos e reforçados <3"
696,gabizinha,@gabturquetti,2017-05-22T12:18:30.000Z,"um deles inclusive, apresentei seminário e disse pra ela ""tira esse artigo da disciplina, ele não prestaaaaaaaaaa!"""
697,gabizinha,@gabturquetti,2017-05-22T12:17:54.000Z,"senhorita Chatack passa uns artigos tão ruins pra ler, que eu não sei nem por qual eu começo"
698,gabizinha,@gabturquetti,2017-05-22T12:15:57.000Z,que porra é essa que ta todo mundo casando gente
699,gabizinha,@gabturquetti,2017-05-18T13:07:16.000Z,Mínima não vei kkkk minima é a minha organizaçao!! Kkkk vc é um exemplo rafinha
700,kaly uchis da asa norte,@a_forasteira,2017-05-17T20:07:41.000Z,"Em resposta a 
@gabturquetti
 e 
@tomiloveyouNao desmerecendo a gabs kakakak"
701,gabizinha,@gabturquetti,2017-05-17T20:09:17.000Z,De forma alguma kkkk ela é meu exemplo tb
702,gabizinha,@gabturquetti,2017-05-17T20:06:06.000Z,Vc é 10 vezes mais kkk um exemplo
703,kaly uchis da asa norte,@a_forasteira,2017-05-17T20:00:42.000Z,"Em resposta a 
@gabturquetti
 e 
@tomiloveyouMiga seus post it sao mt showww"
704,gabizinha,@gabturquetti,2017-05-17T20:02:23.000Z,É ótimo pra se organizar!!!! Amooo
705,gabizinha,@gabturquetti,2017-05-17T19:52:34.000Z,Tem!!!! O Jacquin adorou!!!!!
706,gabizinha,@gabturquetti,2017-05-17T19:52:04.000Z,"Conforme eu vou fazendo, vou te mandando! Vou divulgar tb"
707,gabizinha,@gabturquetti,2017-05-17T19:43:01.000Z,E também tem esse!!! Varinha com peixinhoooooo!! Esse vai ter um milhão de variações! Aguarde kkk
708,gabizinha,@gabturquetti,2017-05-17T19:37:17.000Z,O preferido até agora kkkkk
709,gabizinha,@gabturquetti,2017-05-17T19:36:44.000Z,Eu tô fazendo!! E todos estão passando pela aprovação do jacquin
710,kaly uchis da asa norte,@a_forasteira,2017-05-17T14:28:43.000Z,"Em resposta a 
@gabturquettiAmiga do ceu, altíssima a taxa de rejeição da caixade areia desse felino"
711,gabizinha,@gabturquetti,2017-05-17T14:35:37.000Z,Né! E tá sempre limpa
712,kaly uchis da asa norte,@a_forasteira,2017-05-17T14:25:40.000Z,"Em resposta a 
@gabturquettiMas foi uma rebeldia bem insolente achei muito punk roxk"
713,gabizinha,@gabturquetti,2017-05-17T14:26:13.000Z,Kkkkkkkkkkkk teve uma vez que ele mijou no saco de areia limpa tb
714,gabizinha,@gabturquetti,2017-05-17T14:24:07.000Z,"Em resposta a 
@a_forasteiraMUITO"
715,gabizinha,@gabturquetti,2017-05-16T18:33:26.000Z,"Ai meu coração, hoje tem masterchef!!!!!!!!!!! Sai Mirian!!!!!!!!!!!!!!!!!!!"
716,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:51:53.000Z,"Em resposta a 
@gabturquettiTodos os dias a tarde e a noite eu to ai "
717,gabizinha,@gabturquetti,2017-05-16T17:53:19.000Z,"hoje eu to aqui na unb, quer tomar um açai?"
718,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:51:34.000Z,"Em resposta a 
@gabturquettiAi amiga esse nao sei, mas me chama no wpp meu número é o mesmo de sempre"
719,gabizinha,@gabturquetti,2017-05-16T17:51:56.000Z,"me chama lá miga, to sem seu number, troquei o cel e perdi tudo"
720,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:50:30.000Z,"Em resposta a 
@gabturquettiMiga yassssss um açaí no ceubinho pfvrr"
721,gabizinha,@gabturquetti,2017-05-16T17:50:49.000Z,ebaaaa!! como ta esse finde?
722,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:48:50.000Z,"Em resposta a 
@gabturquettiÉ no caminho amiga, mas fica antes perto das concessionárias"
723,gabizinha,@gabturquetti,2017-05-16T17:49:45.000Z,"sei mais ou menos onde é, bora menina!! Você tem que conhecer minha humilde residencia meninaaaaa, to em aguas claras agora"
724,gabizinha,@gabturquetti,2017-05-16T17:48:58.000Z,"Em resposta a 
@gabturquetti
 e 
@a_forasteiravamos nos veeeeeeeeeeeer!! matar as saudades"
725,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:42:26.000Z,"Em resposta a 
@gabturquettiMiga no taquari, mas se vc quiser ir a gente pode ir juntas!"
726,gabizinha,@gabturquetti,2017-05-16T17:48:04.000Z,vamossss!! taquari fica onde? é lá perto do grande colorado?
727,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:37:11.000Z,"Em resposta a 
@gabturquettiInclusive miga, vamo la, vai ser dia 3 ou 4 bora trocar brusinhasss"
728,gabizinha,@gabturquetti,2017-05-16T17:40:05.000Z,vai ser onde??
729,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:38:38.000Z,"Em resposta a 
@gabturquettiSe for pra vender no desapega só da certo pegar e deixar coisa na unb"
730,gabizinha,@gabturquetti,2017-05-16T17:39:26.000Z,sim!!!! com certeza
731,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:38:22.000Z,"Em resposta a 
@gabturquettiEu to nesse grupo agr, mas ja to achando a maioria das meninas chatas, vou ate sair do grupo depois q terminar de pagar as menina"
732,gabizinha,@gabturquetti,2017-05-16T17:39:08.000Z,"melhor! o grupo é um cu, to com umas roupinhas pra vender mas to quase doando kkk só pra nao passar raiva"
733,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:36:49.000Z,"Em resposta a 
@gabturquettiNossa vei é sempre uma dificuldade do kct, vou juntar minhas roupas q minha amiga vai faze uma feira de troca na casa dela"
734,gabizinha,@gabturquetti,2017-05-16T17:37:31.000Z,"sim! eu vendia muito no desapega bsb pelo fb! já passei muita raiva, gente que combina mas nao vai, e por ai vai, só raiva"
735,kaly uchis da asa norte,@a_forasteira,2017-05-16T17:32:32.000Z,Vender coisas pela net é 100% chato
736,gabizinha,@gabturquetti,2017-05-16T17:36:05.000Z,"é um cuuuuuu, odeio"
737,gabizinha,@gabturquetti,2017-05-16T17:28:17.000Z,"pior que o banheiro sempre fica fechado, mas hoje dei mole e ele aproveitou kkkkk"
738,gabizinha,@gabturquetti,2017-05-16T17:27:48.000Z,"mijou! kkkk dentro e fora do saco, ai espalhou mijo pra todo lado"
739,gabizinha,@gabturquetti,2017-05-16T16:41:04.000Z,Isso foi novidade aqui em casa kk última vez ele mijou no saco de areia limpa
740,gabizinha,@gabturquetti,2017-05-16T13:58:41.000Z,"Só uma curiosidade, se eu inventasse de fazer uns brinquedinhos pra gato e vendesse bem baratim, vocês comprariam pros seus babies?"
741,gabizinha,@gabturquetti,2017-05-16T13:53:52.000Z,caixa de areia limpinha e ele resolve mijar na PIA DO BANHEIRO
742,gabizinha,@gabturquetti,2017-05-16T13:53:29.000Z,Meu gato é abusado demais gente
743,Ser de luz,@Sou_Simpatico,2017-05-16T12:34:39.000Z,"Em resposta a 
@gabturquettiCorre por que hoje vale a pena"
744,gabizinha,@gabturquetti,2017-05-16T12:35:19.000Z,hoje vai valer a pena conseguir comer só as 15h kkkk
745,gabizinha,@gabturquetti,2017-05-16T12:25:56.000Z,vou arrumar minha casa correndo pra descer pra unb
746,gabizinha,@gabturquetti,2017-05-16T12:25:44.000Z,vai ter carne de sol no ru? ce ta doidooooooooooooooooooo
747,gabizinha,@gabturquetti,2017-05-16T12:24:54.000Z,"isso mesmo, na cama"
748,gabizinha,@gabturquetti,2017-05-16T12:24:47.000Z,"já era para estar na unb a essa hora, mas o celular descarregou e nois tá como?"
749,Ser de luz,@Sou_Simpatico,2017-05-16T02:24:39.000Z,"Acreditem tem twett que antes de mandar tenho que repassar o filtro ""sociedade"" e acabo apagando, por que fica pesado até pra mim"
750,gabizinha,@gabturquetti,2017-05-16T12:22:45.000Z,eita
751,gabizinha,@gabturquetti,2017-05-16T12:22:15.000Z,all the time
752,gabizinha,@gabturquetti,2017-05-13T14:03:24.000Z,Não me canso dessa foto
753,Ser de luz,@Sou_Simpatico,2017-05-11T08:55:14.000Z,"Em resposta a 
@gabturquettiTá na hora de ensinar o gato a fazer as tarefas domésticas também"
754,gabizinha,@gabturquetti,2017-05-11T12:43:45.000Z,"Tá na hora mesmo, tá folgado demais. Só dorme!"
755,Ser de luz,@Sou_Simpatico,2017-05-10T19:37:30.000Z,"Em resposta a 
@gabturquettiTambém vou querer que só assim consigo atualizar todas as séries de uma só vez. "
756,gabizinha,@gabturquetti,2017-05-16T12:24:54.000Z,"isso mesmo, na cama"
757,gabizinha,@gabturquetti,2017-05-16T12:24:47.000Z,"já era para estar na unb a essa hora, mas o celular descarregou e nois tá como?"
758,Ser de luz,@Sou_Simpatico,2017-05-16T02:24:39.000Z,"Acreditem tem twett que antes de mandar tenho que repassar o filtro ""sociedade"" e acabo apagando, por que fica pesado até pra mim"
759,gabizinha,@gabturquetti,2017-05-16T12:22:45.000Z,eita
760,gabizinha,@gabturquetti,2017-05-16T12:22:15.000Z,all the time
761,gabizinha,@gabturquetti,2017-05-13T14:03:24.000Z,Não me canso dessa foto
762,Ser de luz,@Sou_Simpatico,2017-05-11T08:55:14.000Z,"Em resposta a 
@gabturquettiTá na hora de ensinar o gato a fazer as tarefas domésticas também"
763,gabizinha,@gabturquetti,2017-05-11T12:43:45.000Z,"Tá na hora mesmo, tá folgado demais. Só dorme!"
764,Ser de luz,@Sou_Simpatico,2017-05-10T19:37:30.000Z,"Em resposta a 
@gabturquettiTambém vou querer que só assim consigo atualizar todas as séries de uma só vez. "
765,gabizinha,@gabturquetti,2017-05-11T01:54:05.000Z,"só to vendo uma série, graças a deus kkkkkk"
766,gabizinha,@gabturquetti,2017-05-10T22:35:26.000Z,"Em resposta a 
@Sou_SimpaticoEu só quero conseguir limpar a casa inteira, fazer a minha comida e ainda escrever meu tfzinho, só isso kkkkkk"
767,gabizinha,@gabturquetti,2017-05-10T17:21:52.000Z,Quero um dia com 36 horas pq não tá dando tempo de fazer tudo
768,gabizinha,@gabturquetti,2017-05-08T01:57:52.000Z,pq os gatos miam tantooooooooooo socorro
769,gabizinha,@gabturquetti,2017-05-07T00:23:41.000Z,Queria estar
770,Ser de luz,@Sou_Simpatico,2017-05-07T00:20:56.000Z,"Em resposta a 
@gabturquetti"
771,gabizinha,@gabturquetti,2017-05-07T00:21:55.000Z,KKKKKKKKKKKKKK
772,Ser de luz,@Sou_Simpatico,2017-05-07T00:14:32.000Z,Eita tô com a sensação de que tô transformando o Twitter na minha outra antiga rede... Não quero me desfazer daqui 
773,gabizinha,@gabturquetti,2017-05-07T00:19:26.000Z,não se desfaz não!!! twitter é show
774,gabizinha,@gabturquetti,2017-05-06T21:47:11.000Z,"simmm!!! e é engraçado que eles demonstram toda a hora como eles são agradecidos, muito incrivel"
775,gabizinha,@gabturquetti,2017-05-06T21:45:11.000Z,olha como ele tá com 3 semanas aqui!! ganhou 1 kg já!
776,gabizinha,@gabturquetti,2017-05-06T21:42:00.000Z,"pois é, cortaram todo o pelo dele, os bigodes e tudo mais :( parecia bebado quando chegou aqui"
777,gabizinha,@gabturquetti,2017-05-06T21:41:36.000Z,que fofura rafinha! vou fazer isso também! tem muito gatinho abandonado aqui em aguas clara também
778,gabizinha,@gabturquetti,2017-05-06T21:38:25.000Z,fofinhas!!! o meu foi resgatado da rua aqui em águas claras. Mas judiaram do bixim antes de abandonar :(
779,gabizinha,@gabturquetti,2017-05-06T21:37:43.000Z,que coisinhas mais lindas!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
780,gabizinha,@gabturquetti,2017-05-06T21:37:01.000Z,que preguiça de continuar escrevendo
781,gabizinha,@gabturquetti,2017-05-06T21:36:48.000Z,aaaaaaaaaaaaaaaaaaaaaaaaaaa
782,gabizinha,@gabturquetti,2017-05-06T21:36:01.000Z,"entendi, ai que fofa kkkk quero mt começar a fazer isso. Depois que eu resgatei o meu gato, quero levar todos os que eu vejo na rua pracasa"
783,gabizinha,@gabturquetti,2017-05-06T21:45:11.000Z,olha como ele tá com 3 semanas aqui!! ganhou 1 kg já!
784,gabizinha,@gabturquetti,2017-05-06T21:42:00.000Z,"pois é, cortaram todo o pelo dele, os bigodes e tudo mais :( parecia bebado quando chegou aqui"
785,gabizinha,@gabturquetti,2017-05-06T21:41:36.000Z,que fofura rafinha! vou fazer isso também! tem muito gatinho abandonado aqui em aguas clara também
786,gabizinha,@gabturquetti,2017-05-06T21:38:25.000Z,fofinhas!!! o meu foi resgatado da rua aqui em águas claras. Mas judiaram do bixim antes de abandonar :(
787,gabizinha,@gabturquetti,2017-05-06T21:37:43.000Z,que coisinhas mais lindas!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
788,gabizinha,@gabturquetti,2017-05-06T21:37:01.000Z,que preguiça de continuar escrevendo
789,gabizinha,@gabturquetti,2017-05-06T21:36:48.000Z,aaaaaaaaaaaaaaaaaaaaaaaaaaa
790,gabizinha,@gabturquetti,2017-05-06T21:36:01.000Z,"entendi, ai que fofa kkkk quero mt começar a fazer isso. Depois que eu resgatei o meu gato, quero levar todos os que eu vejo na rua pracasa"
791,gabizinha,@gabturquetti,2017-05-06T21:35:25.000Z,"entendi, você tem gatinho rafa?"
792,gabizinha,@gabturquetti,2017-05-06T21:32:39.000Z,e catioro tb!
793,gabizinha,@gabturquetti,2017-05-06T21:32:20.000Z,qual ração vc compra? quero mt comprar pra deixar tb
794,gabizinha,@gabturquetti,2017-05-05T18:11:44.000Z,"a longo prazo sai mais barato você fazer o curso de design de sobrancelhas, estar sempre com elas lindas e ainda descolar $$$"
795,gabizinha,@gabturquetti,2017-05-05T18:08:26.000Z,SIM!
796,gabizinha,@gabturquetti,2017-05-05T18:07:42.000Z,que semana maravilhosa amigos
797,gabizinha,@gabturquetti,2017-04-09T23:23:33.000Z,"Em resposta a 
@a_forasteira
 e 
@philosopop<3"
798,gabizinha,@gabturquetti,2017-04-09T23:23:08.000Z,"Em resposta a 
@philosopopvi hoje!!!!!! Obrigada teacher! <3"
799,gabizinha,@gabturquetti,2017-04-06T04:33:23.000Z,quase 300tinhos reais
800,gabizinha,@gabturquetti,2017-04-06T04:33:16.000Z,Querendo chorar com as taxas de inscrição da rio acoustics
801,gabizinha,@gabturquetti,2017-04-04T19:40:14.000Z,introdução: pq tão dificil de escrever?
802,gabizinha,@gabturquetti,2017-04-04T18:40:56.000Z,come um docinho daqueles que você tá comendo na sua viagem (que eu to de recalque kkk) pra melhorar <3 não merecemos passar por isso :(
803,gabizinha,@gabturquetti,2017-04-04T18:39:50.000Z,"nossa mari que chato, que horror, que nojo aaaaaaaaa"
804,gabizinha,@gabturquetti,2017-04-04T18:18:36.000Z,o que houve? :(
805,gabizinha,@gabturquetti,2017-04-04T10:59:32.000Z,"Em resposta a 
@gabichaves_SOMOS DUASSSS"
806,gabizinha,@gabturquetti,2017-04-01T13:26:57.000Z,meu cabelo ta bala
807,gabizinha,@gabturquetti,2017-04-01T13:26:43.000Z,"gente, usem shampoo e condicionador monange rosa, sucesso demais"
808,gabizinha,@gabturquetti,2017-04-01T12:43:17.000Z,amo chegar na unb depois de rodar 20 km e descobrir que nao vai ter aula
809,gabizinha,@gabturquetti,2017-03-27T00:57:20.000Z,sobre mudanças: vontade de chorar
810,gabizinha,@gabturquetti,2017-03-23T17:17:18.000Z,"Em resposta a 
@surfinbird_ou o dois kkkk"
811,gabizinha,@gabturquetti,2017-03-23T14:20:37.000Z,"Em resposta a 
@surfinbird_fica de olho no que vc passa mal! kkk de novo, passou mal com leite!"
812,wandLinha,@wandLinha,2017-03-14T10:48:08.000Z,"acho q tem certas notícias q eu não tenho que saber por parentes ou por facebook, né
tipo a segunda gravidez de uma prima que cresceu comigo"
813,gabizinha,@gabturquetti,2017-03-14T18:28:19.000Z,QUE AMIGA ME CONTA ISSO DIREITO WPP NOW :OOOO
814,gabizinha,@gabturquetti,2017-03-09T15:00:13.000Z,fico alternando em escrever - facebook - escrever - twitter - escrever - vídeo de catiorineos - escrever - desistir - chorar
815,gabizinha,@gabturquetti,2017-03-09T14:59:39.000Z,escrever o tf é uma arte né
816,gabizinha,@gabturquetti,2017-03-06T02:35:21.000Z,ahhh que lindezaa
817,kaly uchis da asa norte,@a_forasteira,2017-03-06T02:29:11.000Z,"Em resposta a 
@gabturquetti
 e 
@tomiloveyouessa da otelha igual o da rafinha, no nariz e no tragus. Queor fazer umbigo e na orelha"
818,gabizinha,@gabturquetti,2017-03-06T02:32:09.000Z,to doida pra fazer um no tragusss
819,kaly uchis da asa norte,@a_forasteira,2017-03-06T02:27:34.000Z,"nossa gente vicia, todos os piercings q eu tiro eu me arrependo kkkkkk devia ter mantido todos"
820,gabizinha,@gabturquetti,2017-03-06T02:28:03.000Z,agora vc tem quais?
821,gabizinha,@gabturquetti,2017-03-23T17:17:18.000Z,"Em resposta a 
@surfinbird_ou o dois kkkk"
822,gabizinha,@gabturquetti,2017-03-23T14:20:37.000Z,"Em resposta a 
@surfinbird_fica de olho no que vc passa mal! kkk de novo, passou mal com leite!"
823,wandLinha,@wandLinha,2017-03-14T10:48:08.000Z,"acho q tem certas notícias q eu não tenho que saber por parentes ou por facebook, né
tipo a segunda gravidez de uma prima que cresceu comigo"
824,gabizinha,@gabturquetti,2017-03-14T18:28:19.000Z,QUE AMIGA ME CONTA ISSO DIREITO WPP NOW :OOOO
825,gabizinha,@gabturquetti,2017-03-09T15:00:13.000Z,fico alternando em escrever - facebook - escrever - twitter - escrever - vídeo de catiorineos - escrever - desistir - chorar
826,gabizinha,@gabturquetti,2017-03-09T14:59:39.000Z,escrever o tf é uma arte né
827,gabizinha,@gabturquetti,2017-03-06T02:35:21.000Z,ahhh que lindezaa
828,kaly uchis da asa norte,@a_forasteira,2017-03-06T02:29:11.000Z,"Em resposta a 
@gabturquetti
 e 
@tomiloveyouessa da otelha igual o da rafinha, no nariz e no tragus. Queor fazer umbigo e na orelha"
829,gabizinha,@gabturquetti,2017-03-06T02:32:09.000Z,to doida pra fazer um no tragusss
830,kaly uchis da asa norte,@a_forasteira,2017-03-06T02:27:34.000Z,"nossa gente vicia, todos os piercings q eu tiro eu me arrependo kkkkkk devia ter mantido todos"
831,gabizinha,@gabturquetti,2017-03-06T02:28:03.000Z,agora vc tem quais?
832,kaly uchis da asa norte,@a_forasteira,2017-03-06T02:26:57.000Z,"Em resposta a 
@a_forasteira
 e 
@tomiloveyouinclusive me disponibilizo como companhia pra ir fazer piercings e etc, pq ai aproveito e faço maissss"
833,gabizinha,@gabturquetti,2017-03-06T02:27:40.000Z,vou cobrar essa companhia quando a hora chegar viu kkkkk
834,gabizinha,@gabturquetti,2017-03-06T02:26:24.000Z,"Em resposta a 
@a_forasteira
 e 
@tomiloveyoufareeeei"
835,gabizinha,@gabturquetti,2017-03-06T02:26:14.000Z,kkkkk vai demorar um pouco! kkk comprei um celular novo e to pobre
836,gabizinha,@gabturquetti,2017-03-06T02:07:17.000Z,ai que legal!!! to guardando dinheiro pra fazer meus pirci e minha tatuagem! vou passar lá quando decidir fazer :DDDD
837,gabizinha,@gabturquetti,2017-03-06T01:59:23.000Z,kkkkkkk você fez onde???? adorei a joia que voce colocou! ahasou rafinhaaa
838,gabizinha,@gabturquetti,2017-03-06T01:56:48.000Z,eu to doida pra fazer os meus kkkkk doeu muuuuuuito?
839,gabizinha,@gabturquetti,2017-03-06T01:56:32.000Z,pelo menos fui ver a catiora hannah e ficou tudo bem
840,gabizinha,@gabturquetti,2017-03-06T01:56:11.000Z,"vou pra águas claras pra ver a miga e a bendita fala que decidiu ir sair e eu fico lá plantada sem nada pra fazer, rodei 25 km PRA NADA"
841,gabizinha,@gabturquetti,2017-03-06T01:54:10.000Z,hoje foi o cúmulo vai tomar no cu
842,gabizinha,@gabturquetti,2017-03-06T01:53:58.000Z,"A gente até tenta ser amiga de pessoas que foram muito importantes no passado, mas é incrivel que eu sempre saio decepcionadissima"
843,gabizinha,@gabturquetti,2017-03-06T01:52:52.000Z,ficou lindooooo
844,gabizinha,@gabturquetti,2017-03-02T13:06:38.000Z,"Em resposta a 
@surfinbird_somos duas kkkkkkk"
845,gabizinha,@gabturquetti,2017-02-15T18:57:53.000Z,"Em resposta a 
@surfinbird_kkkkkkkkk mas se vier presentinho ne? não reclamamos"
846,gabizinha,@gabturquetti,2017-02-15T00:45:03.000Z,"Em resposta a 
@surfinbird_kkkkk que horror"
847,gabizinha,@gabturquetti,2017-02-14T02:29:36.000Z,amanhã já quero começar a trabalhar nos meus resultados <3
848,gabizinha,@gabturquetti,2017-02-10T13:16:43.000Z,"Em resposta a 
@surfinbird_KKKKKKKKKKKKKKK boa!"
849,gabizinha,@gabturquetti,2017-02-07T23:04:05.000Z,"Em resposta a 
@surfinbird_ONDE?"
850,gabizinha,@gabturquetti,2017-02-05T23:10:14.000Z,TO CHOCADA
851,ohana,@privetohan,2017-02-04T13:16:14.000Z,"Pelo visto começou... então vamos encarar essa nova fase!! O que foi foi, pra frente que se olha"
852,gabizinha,@gabturquetti,2017-02-04T13:19:03.000Z,se jogaaaa
853,ohana,@privetohan,2017-02-03T20:03:55.000Z,Não me lembro a última vez q eu sorri pra alguém e isso é libertador
854,gabizinha,@gabturquetti,2017-02-04T13:17:32.000Z,desse jeito eu vou me mudar pra russia rapidinho kkkkkkkkkkkk
855,gabizinha,@gabturquetti,2017-02-04T02:46:09.000Z,1500 m/s é rapidinho né?
856,gabizinha,@gabturquetti,2017-02-04T02:45:52.000Z,desse jeito vou terminar meu tf na velocidade de propagação da onda sonora na água
857,gabizinha,@gabturquetti,2017-03-06T01:56:11.000Z,"vou pra águas claras pra ver a miga e a bendita fala que decidiu ir sair e eu fico lá plantada sem nada pra fazer, rodei 25 km PRA NADA"
858,gabizinha,@gabturquetti,2017-03-06T01:54:10.000Z,hoje foi o cúmulo vai tomar no cu
859,gabizinha,@gabturquetti,2017-03-06T01:53:58.000Z,"A gente até tenta ser amiga de pessoas que foram muito importantes no passado, mas é incrivel que eu sempre saio decepcionadissima"
860,gabizinha,@gabturquetti,2017-03-06T01:52:52.000Z,ficou lindooooo
861,gabizinha,@gabturquetti,2017-03-02T13:06:38.000Z,"Em resposta a 
@surfinbird_somos duas kkkkkkk"
862,gabizinha,@gabturquetti,2017-02-15T18:57:53.000Z,"Em resposta a 
@surfinbird_kkkkkkkkk mas se vier presentinho ne? não reclamamos"
863,gabizinha,@gabturquetti,2017-02-15T00:45:03.000Z,"Em resposta a 
@surfinbird_kkkkk que horror"
864,gabizinha,@gabturquetti,2017-02-14T02:29:36.000Z,amanhã já quero começar a trabalhar nos meus resultados <3
865,gabizinha,@gabturquetti,2017-02-10T13:16:43.000Z,"Em resposta a 
@surfinbird_KKKKKKKKKKKKKKK boa!"
866,gabizinha,@gabturquetti,2017-02-07T23:04:05.000Z,"Em resposta a 
@surfinbird_ONDE?"
867,gabizinha,@gabturquetti,2017-02-05T23:10:14.000Z,TO CHOCADA
